Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000253430	ENSG00000253430	4.340171247	0.015330043	Normal vs Doxo_PDL1-pos	HSALNG0064123	sense	Not conserved	hsa-miR-296-5p,hsa-miR-6798-3p	Red blood cell density measurement; Erythrocyte count	BNIP3L	ENSG00000280083
ENSG00000290791	ENSG00000290791	2.062866222	4e-12	Normal vs Doxo_PDL1-pos	HSALNG0006974	integenic	Not conserved	NA	Age at menopause	H4C14	TRG-AS1
ENSG00000164385	LINC01600	-2.984675866	0.026832157	Normal vs Doxo_PDL1-pos	HSALNG0149331	integenic	Q50	hsa-miR-326,hsa-miR-4472	Longevity	MYLK4	ENSG00000282317
ENSG00000268061	NAPA-AS1	-1.299274654	0.024241076	Normal vs Doxo_PDL1-pos	HSALNG0126777	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-6089	Brain aneurysm,-	DHX34	ENSG00000282943
ENSG00000163364	LINC01116	-1.554375677	0.007629236	Normal vs Doxo_PDL1-pos	HSALNG0020625	integenic	Q50	hsa-miR-619-5p	-	EVX2	ENSG00000283538
ENSG00000291213	DPY19L2P3	3.526220488	0.007636211	Normal vs Doxo_PDL1-pos	HSALNG0056963	integenic	Not conserved	hsa-miR-101-3p	-	WIPF3	ENSG00000284773
ENSG00000253214	ENSG00000253214	4.686271266	0.003813378	Normal vs Doxo_PDL1-pos	HSALNG0066551	integenic	Q50	hsa-miR-4311,hsa-miR-6165	Protein measurement,-	FABP5	ENSG00000285744
ENSG00000249835	VCAN-AS1	4.129425315	0.030406989	Normal vs Doxo_PDL1-pos	HSALNG0043145	anti_sense	Q90	hsa-miR-6751-3p	Laryngeal squamous cell carcinoma,White matter microstructure measurement,Triglyceride measurement; Lean body mass; Joint hypermobility measurement,Lean body mass; Appendicular lean mass,Response to diisocyanate,Cortical surface area measurement; White matter microstructure measurement; Neuroimaging measurement; Brain measurement,White matter microstructure measurement; Brain volume measurement,White matter microstructure measurement; Neuroimaging measurement; Brain measurement,White matter microstructure measurement; Neuroimaging measurement; Cortical thickness,White matter microstructure measurement; Neuroimaging measurement; Brain volume measurement,White matter microstructure measurement; White matter hyperintensity measurement; White matter integrity,White matter microstructure measurement; Heel bone mineral density,White matter hyperintensity measurement; White matter microstructure measurement; Neuroimaging measurement; Cortical thickness,White matter microstructure measurement; White matter integrity,White matter hyperintensity measurement; White matter integrity,Cortical surface area measurement; Neuroimaging measurement; Cortical thickness,Bmi-adjusted waist circumference; Body fat distribution; High density lipoprotein cholesterol measurement; Appendicular lean mass; Triglyceride measurement,Appendicular lean mass,-	HAPLN1	ENSG00000285796
ENSG00000289034	ENSG00000289034	1.382377422	0.024241076	Normal vs Doxo_PDL1-pos	HSALNG0035730	integenic	Q50	hsa-miR-6763-5p	Coffee consumption,-	ABCG2	ENSG00000285877
ENSG00000241163	LINC00877	2.770639635	0.010733182	Normal vs Doxo_PDL1-pos	HSALNG0026804	integenic	Not conserved	NA	Protein measurement	RYBP	ENSG00000285877
ENSG00000268812	LIF-AS2	4.005608734	0.000477563	Normal vs Doxo_PDL1-pos	HSALNG0134872	anti_sense	Q90	hsa-miR-3178	-	HORMAD2	ENSG00000285999
ENSG00000228793	ENSG00000228793	-1.941970565	0.008524135	Normal vs Doxo_PDL1-pos	HSALNG0047641	integenic	Q50	NA	-	PXDC1	COPG2IT1
ENSG00000255400	LINC02989	2.121732046	0.019610676	Normal vs Doxo_PDL1-pos	HSALNG0082712	sense	Q50	NA	Nose morphology measurement	MICAL2	ENSG00000286366
ENSG00000269386	RAB11B-AS1	1.234339398	0.012329294	Normal vs Doxo_PDL1-pos	HSALNG0123735	anti_sense	Q90	hsa-miR-564,hsa-miR-619-5p,hsa-miR-4286,hsa-miR-4483,hsa-miR-4505,hsa-miR-6089,hsa-miR-6873-3p,hsa-miR-6895-5p	High density lipoprotein cholesterol measurement,Alcohol consumption measurement; Phospholipid measurement; Reticulocyte measurement; Red blood cell distribution width; Metabolic syndrome; Apolipoprotein a 1 measurement; Myocardial infarction; Alcohol drinking; Reticulocyte count; High density lipoprotein cholesterol measurement; Bmi-adjusted waist-hip ratio; Lipoprotein measurement; Blood metabolite measurement; Mean corpuscular volume; Coronary artery disease; Triglyceride measurement,Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,Triglyceride measurement,Mean corpuscular volume,Erythrocyte count,Mean corpuscular volume; Mean corpuscular hemoglobin,Total cholesterol measurement,Mean corpuscular volume; Mean corpuscular hemoglobin; Mean corpuscular hemoglobin concentration,Mean reticulocyte volume; Mean corpuscular volume,Triglyceride measurement; Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,Mean corpuscular hemoglobin; Red blood cell density measurement,Triglyceride measurement; Physical activity,Sleep duration; High density lipoprotein cholesterol measurement,-	KANK3	ENSG00000288018
ENSG00000290867	LINC01145	1.444640563	0.017917138	Normal vs Doxo_PDL1-pos	HSALNG0142314	integenic	Not conserved	NA	-	PPIAL4D	ENSG00000288022
ENSG00000246662	CIBAR1-DT	5.817190381	1.88e-05	Normal vs Doxo_PDL1-pos	HSALNG0066967	integenic	Q50	NA	-	RBM12B	ENSG00000288062
ENSG00000290782	CFL1P1	3.029377346	0.000970783	Normal vs Doxo_PDL1-pos	HSALNG0079487	anti_sense	Not conserved	NA	NA	PTEN	ENSG00000288095
ENSG00000233077	LINC01271	2.882261851	0.006079146	Normal vs Doxo_PDL1-pos	HSALNG0130754	integenic	Q50	hsa-miR-6875-3p	Thyroid stimulating hormone measurement,Monocyte count,-	PEDS1	ENSG00000288533
ENSG00000286519	ENSG00000286519	2.132311408	0.000973669	Normal vs Doxo_PDL1-pos	HSALNG0014635	integenic	Q75	hsa-miR-619-5p,hsa-miR-646,hsa-miR-4261,hsa-miR-5008-5p	Cortical thickness,Colorectal cancer; Microsatellite instability measurement; Disease free survival; Overall survival,-	SIX3	C8orf44
ENSG00000251194	ENSG00000251194	1.843753422	0.034595756	Normal vs Doxo_PDL1-pos	HSALNG0083609	sense	Q50	NA	NA	CD44	ENSG00000288744
ENSG00000273733	ENSG00000273733	3.204933125	0.013672765	Normal vs Doxo_PDL1-pos	HSALNG0124000	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-762,hsa-miR-1304-3p,hsa-miR-3620-5p,hsa-miR-1268b,hsa-miR-4505,hsa-miR-1587,hsa-miR-4640-5p,hsa-miR-4667-3p,hsa-miR-5787,hsa-miR-6089,hsa-miR-6870-3p,hsa-miR-6873-3p	Total cholesterol measurement; Low density lipoprotein cholesterol measurement,Mental or behavioural disorder; Mean corpuscular volume,Leukocyte count,Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement,-	ANGPTL8	ENSG00000288748
ENSG00000290600	ENSG00000290600	1.485018029	0.000838593	Normal vs Doxo_PDL1-pos	HSALNG0062142	sense	Not conserved	hsa-miR-331-3p,hsa-miR-4323,hsa-miR-6090	NA	ZNF783	ENSG00000288919
ENSG00000273254	ENSG00000273254	4.122781416	0.037040977	Normal vs Doxo_PDL1-pos	HSALNG0132520	anti_sense	Q50	NA	NA	RWDD2B	ENSG00000289322
ENSG00000260233	ZNRD2-DT	1.488392586	0.016160403	Normal vs Doxo_PDL1-pos	HSALNG0084917	integenic	Q75	hsa-miR-3652	Body height,Optic disc size measurement; Heel bone mineral density; Cup-to-disc ratio measurement; Optic cup area measurement; Open-angle glaucoma; Volumetric bone mineral density	LTBP3	ENSG00000289526
ENSG00000241769	EOLA1-DT	2.28658957	0.002420926	Normal vs Doxo_PDL1-pos	HSALNG0140599	anti_sense,sense	Not conserved	hsa-miR-4257	NA	NA	ENSG00000290045
ENSG00000245869	ENSG00000245869	2.566222806	0.036643886	Normal vs Doxo_PDL1-pos	HSALNG0087585	intronic_antisense	Not conserved	hsa-miR-3194-5p	-	BCL9L	ENSG00000290538
ENSG00000229017	LINC01277	2.909902347	0.012714508	Normal vs Doxo_PDL1-pos	HSALNG0149537	integenic	Not conserved	NA	NA	HIVEP2	ENSG00000290538
ENSG00000288919	ENSG00000288919	2.566018474	0.000292623	Normal vs Doxo_PDL1-pos	HSALNG0126003	integenic	Q75	hsa-miR-1237-5p,hsa-miR-4492,hsa-miR-6803-3p	-	MED29	ENSG00000290600
ENSG00000282849	ENSG00000282849	-2.049204653	0.00081454	Normal vs Doxo_PDL1-pos	HSALNG0009593	integenic	Q90	NA	Calcium measurement,-	KIF14	ENSG00000290644
ENSG00000288095	ENSG00000288095	3.540321729	0.003059544	Normal vs Doxo_PDL1-pos	HSALNG0045398	integenic	Q50	hsa-miR-7703	Fev/fec ratio,Mean platelet volume	PCDHGA1	ENSG00000290782
ENSG00000291233	ENSG00000291233	2.063364751	0.000692945	Normal vs Doxo_PDL1-pos	NA	NA	NA	NA	NA	NBPF9	ENSG00000290873
ENSG00000260236	PTPN23-DT	1.417306413	0.002978561	Normal vs Doxo_PDL1-pos	HSALNG0025767	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4323,hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587	Serum gamma-glutamyl transferase measurement; Serum non-albumin protein measurement,-	SCAP	ENSG00000290877
ENSG00000291015	ENSG00000291015	1.543864492	0.001666496	Normal vs Doxo_PDL1-pos	HSALNG0135407	sense	Not conserved	NA	NA	TPTEP2-CSNK1E	ENSG00000290960
ENSG00000234699	ENSG00000234699	2.22803753	0.004492816	Normal vs Doxo_PDL1-pos	HSALNG0080366	overlap_antisense	Not conserved	NA	Cortical surface area measurement,-	PDCD11	HLA-L
ENSG00000246640	PICART1	2.236281419	2.57e-05	Normal vs Doxo_PDL1-pos	HSALNG0117242	anti_sense	Q90	hsa-miR-3178,hsa-miR-3620-5p,hsa-miR-1587,hsa-miR-10392-3p	-	SAMD14	ENSG00000291174
ENSG00000256092	SBNO1-AS1	1.51610334	0.001054689	Normal vs Doxo_PDL1-pos	HSALNG0094721	anti_sense	Q90	hsa-miR-4508,hsa-miR-8072	Igf-1 measurement; Blood phosphate measurement,-	KMT5A	ENSG00000291174
ENSG00000272341	ENSG00000272341	1.787366936	1.67e-05	Normal vs Doxo_PDL1-neg	HSALNG0048332	anti_sense	Q75	hsa-miR-6799-5p	-	STMND1	TAF9
ENSG00000288743	ENSG00000288743	2.448522706	0.000800782	Normal vs Doxo_PDL1-neg	HSALNG0097024	overlap_antisense,anti_sense	Q50	hsa-miR-4480,hsa-miR-6747-5p,hsa-miR-7155-5p	Uterine fibroid,-	CAB39L	ENSG00000280649
ENSG00000290792	ENSG00000290792	1.512040665	1.28e-07	Normal vs Doxo_PDL1-neg	HSALNG0006976	integenic	Not conserved	NA	NA	H2AC18	FAT3
ENSG00000230487	PSMG3-AS1	2.216809133	1.37e-17	Normal vs Doxo_PDL1-neg	HSALNG0055664	anti_sense	Not conserved	hsa-miR-30b-3p,hsa-miR-762,hsa-miR-1268b,hsa-miR-5589-5p,hsa-miR-6089	-	MAFK	NUMB
ENSG00000259436	ENSG00000259436	2.485215901	0.012665765	Normal vs Doxo_PDL1-neg	HSALNG0126271	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4323,hsa-miR-4472,hsa-miR-4505,hsa-miR-1587,hsa-miR-6780a-3p	Alcohol consumption measurement,Brain volume measurement; Neuroimaging measurement,-	ZNF526	MIR3936HG
ENSG00000267414	SETBP1-DT	1.632309107	0.010938229	Normal vs Doxo_PDL1-neg	HSALNG0121238	integenic	Q75	hsa-miR-92b-5p,hsa-miR-3960,hsa-miR-6838-5p,hsa-miR-8485	Reaction time measurement,Platelet crit,-	EPG5	PISD
ENSG00000259820	MIR30DHG	-1.306300911	0.033899074	Normal vs Doxo_PDL1-neg	HSALNG0068816	integenic	Q50	NA	Atrial fibrillation,Body height,Appendicular lean mass,-	ZFAT	TCFL5
ENSG00000233223	ENSG00000233223	1.103131685	0.023722613	Normal vs Doxo_PDL1-neg	HSALNG0114322	anti_sense	Q50	hsa-miR-363-5p,hsa-miR-1224-3p,hsa-miR-6089,hsa-miR-7160-3p	Testosterone measurement; Sex hormone-binding globulin measurement; Serum igm measurement,Testosterone measurement,Serum metabolite measurement,Cortical thickness,Metabolic syndrome,Heel bone mineral density,Fev/fec ratio; Response to bronchodilator,-,Testosterone measurement; Sex hormone-binding globulin measurement,Protein measurement; Sex hormone-binding globulin measurement; Serum iga measurement,Red blood cell distribution width,Platelet component distribution width	SOX15	FAM27E3
ENSG00000228288	PCAT6	2.536100705	9.22e-10	Normal vs Doxo_PDL1-neg	HSALNG0009743	integenic	Q90	hsa-miR-23a-5p,hsa-miR-4508,hsa-miR-6089	-	TMEM183A	ENSG00000284773
ENSG00000291089	ENSG00000291089	2.447185651	1.95e-08	Normal vs Doxo_PDL1-neg	HSALNG0125869	anti_sense	Q50	hsa-miR-619-5p	Longevity,-	SIPA1L3	RWDD2A
ENSG00000280206	ENSG00000280206	-1.617580253	3.05e-06	Normal vs Doxo_PDL1-neg	HSALNG0109823	sense	Not conserved	NA	NA	NDE1	PKP4
ENSG00000250903	GMDS-DT	1.138088195	0.010432516	Normal vs Doxo_PDL1-neg	HSALNG0047439	integenic	Q75	hsa-miR-1182,hsa-miR-1285-3p,hsa-miR-4463,hsa-miR-6089	Body height,Factor vii activating protease measurement,Pulse pressure measurement; Tuberculosis,Response to tyrosine kinase inhibitor,Upper face morphology measurement; Erythrocyte count,Heel bone mineral density,Mean corpuscular hemoglobin,Abnormality of refraction; Fish consumption measurement,Cortical surface area measurement,Synophrys measurement,Reticulocyte count; Reticulocyte measurement,Reticulocyte count; Red blood cell distribution width,Orthostatic hypotension; Vital capacity; Heel bone mineral density,Creatinine measurement; Reticulocyte measurement,Reticulocyte count,Red blood cell distribution width,Erythrocyte count,Offspring mortality measurement,Unipolar depression,Hematocrit; Hemoglobin measurement; Erythrocyte count,Cystatin c measurement,P wave terminal force measurement,Age at onset; Refractive error; Myopia,-	WRNIP1	SMYD5
ENSG00000287021	ENSG00000287021	4.60839562	0.013469308	Normal vs Doxo_PDL1-neg	HSALNG0037019	anti_sense	Q50	hsa-miR-1224-3p,hsa-miR-4505,hsa-miR-5589-5p	Serum igg glycosylation measurement,Mean corpuscular volume,Mean reticulocyte volume,Susceptibility to rubella infection measurement,Mean corpuscular volume; Mean corpuscular hemoglobin; Mean corpuscular hemoglobin concentration,Trans fatty acid measurement; Trans/trans-18:2 fatty acid measurement,-	MFSD8	MAP3K19
ENSG00000233452	STXBP5-AS1	1.158480764	0.005202363	Normal vs Doxo_PDL1-neg	HSALNG0054147	anti_sense	Q90	hsa-miR-4745-5p	Beta-aminoisobutyric acid measurement,Lip morphology measurement,Adhd symptom measurement,Protein measurement,-	SHPRH	PPP1R16A
ENSG00000231312	MAP4K3-DT	1.803784124	2.94e-15	Normal vs Doxo_PDL1-neg	HSALNG0014372	anti_sense,sense	Q50	hsa-miR-619-5p,hsa-miR-4447,hsa-miR-6089,hsa-miR-8485	Hematocrit; Hemoglobin measurement,Hematocrit; Erythrocyte count,Hematocrit,Hemoglobin measurement,Red blood cell density measurement,Response to candesartan,-	TMEM178A	DBI
ENSG00000290418	TPTEP1	2.279485898	0.000110174	Normal vs Doxo_PDL1-neg	HSALNG0133819	integenic	Not conserved	NA	-	IL17RA	LURAP1L
ENSG00000287917	ENSG00000287917	2.167248658	6.94e-07	Normal vs Doxo_PDL1-neg	HSALNG0084879	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-3620-3p,hsa-miR-6089,hsa-miR-6803-5p	-	SLC25A45	SIK3
ENSG00000290960	ENSG00000290960	1.331359423	2.71e-06	Normal vs Doxo_PDL1-neg	NA	NA	NA	NA	NA	ART1	AOX1
ENSG00000260257	ENSG00000260257	-1.069640658	0.034231338	Normal vs Doxo_PDL1-neg	HSALNG0129600	integenic	Not conserved	NA	Attention deficit hyperactivity disorder,-	EFCAB8	RBM34
ENSG00000275367	ENSG00000275367	1.39829441	0.023431673	Normal vs Doxo_PDL1-neg	HSALNG0089050	anti_sense,sense	Not conserved	hsa-miR-6769b-3p	-	ZNF705A	DDX6
ENSG00000272444	ENSG00000272444	4.211518977	0.042519193	Normal vs Doxo_PDL1-neg	HSALNG0103867	sense	Not conserved	hsa-miR-363-5p,hsa-miR-6089,hsa-miR-7160-3p	Body mass index,-,Age at menopause	DYNC1H1	TNR
ENSG00000262003	ENSG00000262003	-2.620327714	2.51e-06	Normal vs Doxo_PDL1-neg	HSALNG0113768	anti_sense	Q75	hsa-miR-198,hsa-miR-1268b,hsa-miR-6089,hsa-miR-6090	Colorectal cancer,Colorectal cancer; Colorectal adenoma,Response to paliperidone; Schizophrenia symptom severity measurement,-	TIMM22	RAF1
ENSG00000245904	BTG1-DT	2.453337513	0.049640966	Normal vs Doxo_PDL1-neg	HSALNG0143464	integenic	Not conserved	hsa-miR-7703	Eosinophil count; Eosinophil percentage of leukocytes,Covid-19,-	PLEKHG7	ENSG00000259408
ENSG00000235180	LINC00601	2.15759332	0.007945741	Normal vs Doxo_PDL1-neg	HSALNG0081449	integenic	Q50	hsa-miR-3657	-	C10orf90	PSME2
ENSG00000291029	FKBP9P1	1.498352269	7.15e-05	Normal vs Doxo_PDL1-neg	HSALNG0058201	integenic	Not conserved	NA	-	SEPTIN14	TBX19
ENSG00000288929	ENSG00000288929	4.133096299	9.76e-05	Normal vs Doxo_PDL1-neg	HSALNG0114346	integenic	Q90	NA	NA	NAA38	ENSG00000262879
ENSG00000275322	ENSG00000275322	-1.379948934	0.023665141	Normal vs Doxo_PDL1-neg	HSALNG0108405	integenic	Q90	hsa-miR-4492,hsa-miR-6867-3p	-	NR2F2	LLGL2
ENSG00000290032	ENSG00000290032	2.036449432	9.08e-12	Normal vs Doxo_PDL1-neg	NA	NA	NA	NA	NA	H2BC11	GM2A
ENSG00000248429	GASK1B-AS1	2.600115277	1.28e-09	Normal vs Doxo_PDL1-neg	HSALNG0038152	anti_sense,sense	Q50	hsa-miR-486-3p,hsa-miR-4466	Blood osmolality measurement,-	TMEM144	SURF2
ENSG00000286013	ENSG00000286013	-1.964855721	0.003814353	Normal vs Doxo_PDL1-neg	HSALNG0060382	anti_sense	Not conserved	NA	Response to serotonin-norephinephrine reuptake inhibitor,Mortality,Valine measurement,Multiple myeloma,-	PIK3CG	JMJD6
ENSG00000288573	ENSG00000288573	-4.330927207	0.026941631	Normal vs Doxo_PDL1-neg	HSALNG0003131	integenic	Q50	hsa-miR-619-5p,hsa-miR-1587,hsa-miR-4638-5p,hsa-miR-4695-5p,hsa-miR-6858-5p,hsa-miR-6877-3p	Intelligence; Cognitive function measurement	SLC6A9	TOX
ENSG00000230699	ENSG00000230699	-2.684895206	0.000922549	Normal vs Doxo_PDL1-neg	HSALNG0000051	integenic	Not conserved	hsa-miR-361-3p,hsa-miR-619-5p,hsa-miR-4710,hsa-miR-6736-5p,hsa-miR-7110-5p	-	SAMD11	SLC35A5
ENSG00000233862	ENSG00000233862	4.208427335	0.026974569	Normal vs Doxo_PDL1-neg	HSALNG0013944	anti_sense,sense	Q50	hsa-miR-619-5p,hsa-miR-887-5p,hsa-miR-1268b,hsa-miR-4455,hsa-miR-4505,hsa-miR-4510,hsa-miR-6089,hsa-miR-6789-3p,hsa-miR-6803-5p,hsa-miR-8485	Coronary artery disease,Sleep duration; Triglyceride measurement,-	ALK	ENSG00000218027
ENSG00000278238	CKAP2-DT	-5.449112225	0.000436838	Normal vs Doxo_PDL1-neg	HSALNG0097261	anti_sense	Q50	hsa-miR-6511a-5p,hsa-miR-6845-3p	-	VPS36	CD274
ENSG00000260190	ENSG00000260190	-1.967698149	0.022676356	Normal vs Doxo_PDL1-neg	HSALNG0075323	integenic	Not conserved	NA	NA	FBXW5	LONP2
ENSG00000253141	ENSG00000253141	4.208564506	0.026974569	Normal vs Doxo_PDL1-neg	HSALNG0046692	integenic	Q50	hsa-miR-198,hsa-miR-665,hsa-miR-4435,hsa-miR-4446-3p,hsa-miR-4505,hsa-miR-5787,hsa-miR-6728-3p	Antipsychotic drug related weight gain,Stroke,Cognitive function measurement,Prostate carcinoma; Cytokine measurement,Peripheral arterial disease; Traffic air pollution measurement,Mosquito bite reaction size measurement; Mosquito bite reaction itch intensity measurement,Oral cleft,Cleft lip; Cleft palate,Body height,Bmi-adjusted hip circumference,Adiponectin measurement,-	BNIP1	COL23A1
ENSG00000289385	ENSG00000289385	2.629908539	0.014630823	Normal vs Doxo_PDL1-neg	NA	NA	NA	NA	NA	HES1	ENSG00000266677
ENSG00000224596	ZMIZ1-AS1	1.26960271	0.0311201	Normal vs Doxo_PDL1-neg	HSALNG0079114	anti_sense	Q50	hsa-miR-762,hsa-miR-939-3p,hsa-miR-3195,hsa-miR-4430,hsa-miR-4447,hsa-miR-4472,hsa-miR-4516,hsa-miR-4534,hsa-miR-3960,hsa-miR-6735-3p,hsa-miR-6780a-3p,hsa-miR-6788-5p,hsa-miR-6795-3p,hsa-miR-6803-5p,hsa-miR-6813-5p	Blood osmolality measurement,Hypermetropia,Interleukin 13 measurement,Susceptibility to rubella infection measurement,Body fat distribution,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Testosterone measurement,Mean corpuscular volume; Mean corpuscular hemoglobin; Red blood cell density measurement; Erythrocyte count,Mean corpuscular hemoglobin concentration,Body weight,Mean corpuscular volume,Mean reticulocyte volume; Reticulocyte count; Mean corpuscular volume; Reticulocyte measurement; Erythrocyte count,Mean corpuscular hemoglobin,Red blood cell distribution width,Erythrocyte count,Colorectal cancer; C-reactive protein measurement; Colorectal adenoma,Prostate carcinoma,-	ZCCHC24	ENSG00000280184
ENSG00000278341	ENSG00000278341	-1.187164238	0.042107352	Normal vs Doxo_PDL1-neg	HSALNG0113533	anti_sense	Q50	NA	-,Feeling """"""""fed-up"""""""" measurement	RNF166	GOLT1B
ENSG00000227811	INKA2-AS1	1.275694845	0.013570928	Normal vs Doxo_PDL1-neg	HSALNG0006073	intronic_antisense	Q90	hsa-miR-939-3p,hsa-miR-3178	Body mass index,Multisite chronic pain,-	DDX20	MAX
ENSG00000233058	ATP13A3-DT	1.998293829	6.38e-05	Normal vs Doxo_PDL1-neg	HSALNG0031735	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4294	Lean mass-adjusted fat body mass; Femoral neck bone mineral density,3-hydroxypropylmercapturic acid measurement,-	FAM43A	TMEM63B
ENSG00000244459	ENSG00000244459	1.788752078	0.001142471	Normal vs Doxo_PDL1-neg	HSALNG0032293	integenic	Q90	hsa-miR-6836-3p	-	FAM53A	SLC25A28
ENSG00000286369	ENSG00000286369	3.721228467	0.000889596	Normal vs Doxo_PDL1-neg	HSALNG0085227	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4281,hsa-miR-3665,hsa-miR-4443,hsa-miR-4453,hsa-miR-5047,hsa-miR-6089,hsa-miR-6510-5p	Body height	LRP5	SNTG2
ENSG00000283175	ENSG00000283175	1.069537858	0.003191559	Normal vs Doxo_PDL1-neg	HSALNG0031412	anti_sense	Q75	hsa-miR-6089	-	RTP4	TLE1
ENSG00000238266	LINC00707	-5.262156094	4.97e-06	Normal vs Doxo_PDL1-neg	HSALNG0075974	integenic	Q50	hsa-miR-6839-3p,hsa-miR-8485	Response to tnf antagonist,Diet measurement,Fat body mass; Femoral neck bone mineral density; Lean mass-adjusted fat body mass; Hip bone mineral density,Body height,Covid-19; Pneumonia,Hip circumference; Psychosocial stress measurement,-	PFKFB3	ENSG00000264558
ENSG00000251432	LINC02615	1.802603443	0.004994011	Normal vs Doxo_PDL1-neg	HSALNG0037069	integenic	Q50	NA	NA	LARP1B	CHGB
ENSG00000229400	CNIH3-AS1	4.419532217	0.020814098	Normal vs Doxo_PDL1-neg	HSALNG0010970	anti_sense	Q50	NA	Mortality,White matter microstructure measurement,-	WDR26	CNIH3-AS1
ENSG00000231607	DLEU2	-2.402211186	1.27e-06	Normal vs Doxo_PDL1-neg	HSALNG0097094	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4483,hsa-miR-4649-5p,hsa-miR-6089,hsa-miR-6813-5p,hsa-miR-6826-3p	Bmi-adjusted waist-hip ratio,Heel bone mineral density,Lymphocyte percentage of leukocytes; Lymphocyte count,Body height,Creatinine measurement; Aspartate aminotransferase to alanine aminotransferase ratio,Diastolic blood pressure,Bmi-adjusted hip circumference,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Lipoprotein a measurement,Sex hormone-binding globulin measurement,Sex hormone-binding globulin measurement; Glomerular filtration rate; Testosterone measurement; Body height; Triglyceride measurement,Lymphocyte count,Appendicular lean mass; Monocyte count,Body weight; Body mass index,Platelet-to-lymphocyte ratio,-	SPRYD7	SLC45A3
ENSG00000289883	ENSG00000289883	2.847447494	0.010279805	Normal vs Doxo_PDL1-neg	HSALNG0084898	integenic	Not conserved	NA	Bmi-adjusted hip circumference	LTBP3	NTNG2
ENSG00000231156	ENSG00000231156	5.047073136	0.000721987	Normal vs Doxo_PDL1-neg	HSALNG0014620	integenic	Not conserved	NA	NA	SIX2	C14orf132
ENSG00000223745	CCDC18-AS1	1.380081855	0.003259989	Normal vs Doxo_PDL1-neg	HSALNG0005250	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4768-3p	Triglyceride measurement,Neutrophil percentage of granulocytes; Eosinophil count; Eosinophil percentage of granulocytes,Self reported educational attainment,Testosterone measurement,Mathematical ability,-	TMED5	CCDC59
ENSG00000237943	PRKCQ-AS1	-4.167253118	3.01e-08	Normal vs Doxo_PDL1-neg	HSALNG0075966	integenic	Q50	hsa-miR-30b-3p,hsa-miR-891a-3p,hsa-miR-4632-3p,hsa-miR-6763-5p	Atopic asthma,Eosinophil count,Eczema; Respiratory system disease,Eosinophil percentage of leukocytes,Eczema; Allergic rhinitis,-	PFKFB3	STING1
ENSG00000251679	ENSG00000251679	-4.330744922	0.026944713	Normal vs Doxo_PDL1-neg	HSALNG0033017	integenic	Not conserved	hsa-miR-6089	Ccl5 measurement,Gamma-aminoisobutyric acid measurement,-	CPEB2	ENSG00000251679
ENSG00000286826	ENSG00000286826	3.714916062	0.010486	Normal vs Doxo_PDL1-neg	HSALNG0149320	integenic	Q50	NA	Cortical thickness	SMOC2	THSD4
ENSG00000253982	CLN8-AS1	1.080159531	6.67e-05	Normal vs Doxo_PDL1-neg	HSALNG0062950	anti_sense	Not conserved	hsa-miR-619-5p,hsa-miR-1225-3p,hsa-miR-6165,hsa-miR-6727-3p	NA	ERICH1	ENSG00000290644
ENSG00000260077	ENSG00000260077	1.635456985	5.77e-06	Normal vs Doxo_PDL1-neg	HSALNG0012948	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-3183	Neuroticism measurement; Worry measurement,Mean corpuscular volume,Body height	CYS1	CBS
ENSG00000285219	HULC	1.676017794	0.006328175	Normal vs Doxo_PDL1-neg	HSALNG0047977	integenic	Q90	NA	NA	BMP6	ENSG00000272142
ENSG00000267121	FMNL1-DT	2.883097049	0.000487333	Normal vs Doxo_PDL1-neg	HSALNG0116830	anti_sense	Q75	hsa-miR-30b-3p,hsa-miR-185-3p,hsa-miR-619-5p,hsa-miR-675-5p,hsa-miR-5589-5p,hsa-miR-6089,hsa-miR-6791-5p,hsa-miR-7108-3p,hsa-miR-8485	Body fat distribution,White matter microstructure measurement,Body height,Thyroid stimulating hormone measurement,Bmi-adjusted hip circumference,-	SPATA32	SHROOM3-AS1
