Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000267439	ENSG00000267439	5.644842423	0.041661912	Normal vs Doxo-treated	HSALNG0125657	anti_sense,sense	Q90	hsa-miR-6735-5p,hsa-miR-6803-5p	Blood protein measurement,Self reported educational attainment; White matter microstructure measurement,-	HSPB6	HIPK4
ENSG00000228509	ENSG00000228509	4.741350289	0.024092039	Normal vs Doxo-treated	HSALNG0021123	anti_sense	Q50	hsa-miR-6763-5p,hsa-miR-6791-3p	Autoimmune disease; Rheumatoid arthritis; Biliary liver cirrhosis,Polymyositis,Systemic scleroderma,Femoral neck bone mineral density,Mean corpuscular hemoglobin concentration,Primary biliary cirrhosis,Heel bone mineral density,Generalised epilepsy,Chronotype measurement,Systolic blood pressure,Body height,Coronary artery disease,Self reported educational attainment,Longevity,Rheumatoid arthritis; Systemic lupus erythematosus; Myositis; Systemic scleroderma,-	STAT1	PSMC2
ENSG00000258616	LINC02303	6.486908284	0.038252575	Normal vs Doxo-treated	HSALNG0100987	integenic	Q90	NA	-	MIS18BP1	CCDC42
ENSG00000272183	ENSG00000272183	4.241407485	0.036327672	Normal vs Doxo-treated	HSALNG0016066	anti_sense	Q50	hsa-miR-4472,hsa-miR-4787-5p,hsa-miR-6836-5p	NA	TTC31	GNG3
ENSG00000272192	PDE7A-DT	3.557346459	0.040292101	Normal vs Doxo-treated	HSALNG0065858	integenic	Not conserved	hsa-miR-6510-5p,hsa-miR-6769b-3p	NA	MTFR1	OXER1
ENSG00000286048	ENSG00000286048	5.325530132	0.00090444	Normal vs Doxo-treated	HSALNG0041760	intronic_antisense	Not conserved	NA	NA	MOCS2	IL20
ENSG00000231210	COMETT	5.203999381	0.007882999	Normal vs Doxo-treated	HSALNG0060758	integenic	Not conserved	NA	NA	TFEC	FRZB
ENSG00000253891	ENSG00000253891	5.542092688	0.041829311	Normal vs Doxo-treated	HSALNG0064035	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-1249-5p,hsa-miR-4447,hsa-miR-4463,hsa-miR-4505,hsa-miR-7106-5p	Bmi-adjusted waist circumference; Body height; Bmi-adjusted hip circumference,Bmi-adjusted waist circumference,Body height,Ankylosing spondylitis,Cleft palate,Necrotizing enterocolitis,Hair colour measurement,Susceptibility to scarlet fever measurement,White matter integrity,Corneal endothelial cell measurement,Idiopathic dilated cardiomyopathy,Mathematical ability,Age at onset,Nicotine withdrawal symptom count,Pallidum volume,Myopia,Brain volume measurement,Seasonality measurement,Interleukin-6 measurement,Forced expiratory volume; Fev/fec ratio; Response to bronchodilator,Fev/fec ratio; Response to bronchodilator,Myocarditis; Response to clozapine,Cingulate cortex measurement; Amyloid-beta measurement,Brain volume measurement; Neuroimaging measurement,-	STC1	DCST1
ENSG00000255521	CD44-DT	4.591757029	0.024889657	Normal vs Doxo-treated	HSALNG0083606	anti_sense	Q50	NA	Response to vitamin,-	SLC1A2	CCR1
ENSG00000286649	ENSG00000286649	5.545359609	0.047964439	Normal vs Doxo-treated	HSALNG0119855	anti_sense	Q50	NA	NA	LAMA1	FBXO40
ENSG00000280744	LINC01173	7.017153508	0.002450082	Normal vs Doxo-treated	HSALNG0023183	integenic	Not conserved	NA	Response to candesartan,Pancreatic carcinoma,Colorectal cancer,Self reported educational attainment; Systolic blood pressure,-	SH3BP4	ZNF148
ENSG00000291006	ENSG00000291006	3.849577043	1.91e-07	Normal vs Doxo-treated	NA	NA	NA	NA	NA	TMEM14A	ZNF589
ENSG00000240006	LINC02004	4.265322808	0.017386313	Normal vs Doxo-treated	HSALNG0029104	integenic	Q75	hsa-miR-619-5p,hsa-miR-4478,hsa-miR-4754,hsa-miR-6781-5p	Trauma exposure measurement,Vascular endothelial growth factor measurement,Polychlorinated biphenyls measurement,-	CEP63	CDC20B
ENSG00000282317	ENSG00000282317	6.44683659	0.016878429	Normal vs Doxo-treated	HSALNG0012102	integenic	Not conserved	NA	NA	DESI2	LINC01600
ENSG00000230623	ENSG00000230623	5.861714468	0.028051961	Normal vs Doxo-treated	HSALNG0009592	integenic	Not conserved	NA	NA	NR5A2	TP53INP1
ENSG00000125804	FAM182A	6.677913111	0.009674431	Normal vs Doxo-treated	HSALNG0129427	integenic	Not conserved	hsa-miR-483-3p,hsa-miR-619-5p,hsa-miR-2392,hsa-miR-4646-5p,hsa-miR-5787,hsa-miR-6813-5p,hsa-miR-8485	Leukocyte count,Red blood cell density measurement,Colorectal cancer; Endometrial neoplasm,-	GINS1	VEGFD
ENSG00000287367	ENSG00000287367	4.260024174	0.046605412	Normal vs Doxo-treated	HSALNG0041841	integenic	Q50	NA	-	SNX18	C11orf65
ENSG00000291038	ENSG00000291038	6.325760064	0.010625077	Normal vs Doxo-treated	NA	NA	NA	NA	NA	APEX1	C16orf46
ENSG00000230628	ENSG00000230628	5.759846743	0.028335767	Normal vs Doxo-treated	HSALNG0011625	integenic	Q75	hsa-miR-619-5p,hsa-miR-6867-3p	Cardiac arrhythmia,Reticulocyte measurement; Red blood cell distribution width,Leukocyte count,White matter hyperintensity measurement,Neutrophil count,Tinnitus; Response to cisplatin,-	IRF2BP2	C16orf46
ENSG00000255100	TSKU-AS1	4.479485035	0.009331312	Normal vs Doxo-treated	HSALNG0085880	anti_sense	Q75	NA	Vitamin d measurement,Factor vii measurement,-	LRRC32	RAB4B
ENSG00000255158	ENSG00000255158	5.542089895	0.041828943	Normal vs Doxo-treated	HSALNG0082010	anti_sense	Not conserved	NA	NA	EPS8L2	ENSG00000167774
ENSG00000231346	LINC01160	4.187110595	0.013802969	Normal vs Doxo-treated	HSALNG0006063	anti_sense	Q75	hsa-miR-30b-3p,hsa-miR-619-5p,hsa-miR-4787-5p,hsa-miR-6089	Leukocyte count,Lymphocyte count,-	TMIGD3	NPIPB3
ENSG00000222005	LINC01118	6.023717983	0.02209762	Normal vs Doxo-treated	HSALNG0014712	integenic	Not conserved	NA	NA	SOCS5	CXCL8
ENSG00000246130	ENSG00000246130	3.91483395	0.018105574	Normal vs Doxo-treated	HSALNG0063955	anti_sense	Not conserved	NA	Mean corpuscular volume,Mean corpuscular volume; Mean corpuscular hemoglobin,Parasitemia measurement,-	NA	GPR183
ENSG00000275880	ENSG00000275880	3.134606325	0.014621186	Normal vs Doxo-treated	HSALNG0099381	integenic	Not conserved	hsa-miR-619-5p	NA	CARS2	AVEN
ENSG00000235300	SKAP1-AS2	5.414948702	0.049023161	Normal vs Doxo-treated	HSALNG0117086	anti_sense	Q90	hsa-miR-6764-5p	Body mass index,Endometrial carcinoma,Intelligence,Adolescent idiopathic scoliosis,Hair colour measurement,Snoring measurement,Ovarian carcinoma,-	SNX11	KCNG3
ENSG00000285492	ENSG00000285492	5.653658064	0.033453669	Normal vs Doxo-treated	HSALNG0054723	sense	Q90	hsa-miR-7160-3p	Myeloid white cell count; Celiac disease,Lipoprotein a measurement,Nicotine dependence symptom count,Autoimmune disease; Systemic lupus erythematosus; Celiac disease,Hypothyroidism,Leukocyte count,Leukocyte count; Neutrophil count,Neutrophil count; Leukocyte count; Neutrophil percentage of leukocytes; Eosinophil count; Granulocyte count,Eczema,Crohn's disease; Inflammatory bowel disease; Celiac disease,Rheumatoid arthritis; Crohn's disease,Gut microbiome measurement,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Rheumatoid arthritis; Sclerosing cholangitis,Celiac disease,Rheumatoid arthritis,Myeloid white cell count; Neutrophil count; Basophil count,Psoriasis vulgaris,Rheumatoid arthritis; Celiac disease,Eosinophil percentage of leukocytes,-	TAGAP	KCNG3
ENSG00000286746	ENSG00000286746	5.861719108	0.028051961	Normal vs Doxo-treated	HSALNG0098203	integenic	Q90	NA	Brain volume measurement,Cortical surface area measurement,-	SPRY2	KCNG3
ENSG00000286092	ENSG00000286092	5.417914397	0.0492219	Normal vs Doxo-treated	HSALNG0094768	anti_sense	Not conserved	hsa-miR-619-5p	Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio; Adiponectin measurement; Body mass index,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,-	EIF2B1	KCNG3
ENSG00000255717	SNHG1	2.182532724	0.00101233	Normal vs Doxo-treated	HSALNG0084672	integenic	Q50	NA	-	WDR74	EXOSC10
ENSG00000259211	ENSG00000259211	6.630581685	0.00645161	Normal vs Doxo-treated	HSALNG0105250	anti_sense	Q90	hsa-miR-4447,hsa-miR-4802-5p	Triglyceride measurement,-	CCDC32	LGALS9C
ENSG00000286010	ENSG00000286010	4.364654991	0.014305901	Normal vs Doxo-treated	HSALNG0068436	anti_sense	Q50	hsa-miR-23a-5p,hsa-miR-619-5p,hsa-miR-4443,hsa-miR-4710	Adolescent idiopathic scoliosis,Gut microbiome measurement,Bmi-adjusted waist-hip ratio,Sex hormone-binding globulin measurement,Prostate carcinoma,Cancer,Bmi-adjusted waist circumference,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Prostate specific antigen measurement; Prostate carcinoma,Waist-hip ratio,Breast carcinoma; Estrogen-receptor negative breast cancer,Breast carcinoma,Rectum cancer; Polyp of colon; Cancer; Colorectal cancer; Colorectal adenoma; Prostate carcinoma,Colorectal cancer; Prostate specific antigen measurement; Prostate carcinoma,Colorectal cancer,Colorectal cancer; Colon carcinoma,Prostate specific antigen measurement,Methadone dose measurement,Prostate carcinoma; Cancer,Colorectal cancer; Colorectal adenoma; Gut microbiome measurement,Body height,Corneal astigmatism,Ovarian carcinoma,Alcohol use disorder measurement,Skin pigmentation measurement,Protein measurement,Sporadic amyotrophic lateral sclerosis,Pancreatic carcinoma; Cancer,Colorectal cancer; Colorectal adenoma,Response to citalopram; Response to buspirone; Antidepressant-induced side effect; Response to antidepressant,-	LRATD2	LGALS9C
ENSG00000247095	MIR210HG	-4.282641009	0.002726245	Normal vs Doxo-treated	HSALNG0081992	anti_sense	Q50	hsa-miR-766-3p,hsa-miR-4707-5p,hsa-miR-5587-3p,hsa-miR-6735-5p,hsa-miR-6735-3p,hsa-miR-6858-5p,hsa-miR-7843-5p	Systemic lupus erythematosus,High density lipoprotein cholesterol measurement,-	LMNTD2	CES3
ENSG00000267107	PCAT19	5.524476077	0.003935599	Normal vs Doxo-treated	HSALNG0126202	anti_sense,sense	Not conserved	hsa-miR-30b-3p,hsa-miR-619-5p,hsa-miR-4516,hsa-miR-6089	Coronary artery disease,Angina pectoris; Myocardial infarction,Pulse pressure measurement; Coronary artery disease,Colorectal cancer; Angina pectoris,Antithrombotic agent use measurement; Aspirin use measurement,Pulse pressure measurement,Heel bone mineral density,Angina pectoris,Body weight,Red blood cell distribution width,Body height,Balding measurement,Total blood protein measurement,Blood protein measurement,Bmi-adjusted hip circumference,Testosterone measurement; Prostate carcinoma,Colorectal cancer; Colorectal adenoma,Fev/fec ratio; Response to bronchodilator,Pulse pressure measurement; Blood protein measurement,Myocardial infarction,Bmi-adjusted waist circumference; Body height,Bmi-adjusted waist circumference,-,Parental genotype effect measurement; Premature birth,Colorectal cancer; Blood protein measurement,Reticulocyte count; Reticulocyte measurement; Hair color,Body height; Bmi-adjusted hip circumference; Balding measurement	DMAC2	TLR10
ENSG00000246792	ENSG00000246792	3.479528069	0.037171881	Normal vs Doxo-treated	HSALNG0066859	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-3960,hsa-miR-6089,hsa-miR-6735-5p,hsa-miR-6780a-3p,hsa-miR-6803-5p,hsa-miR-6876-5p	Protein measurement,Colorectal cancer,Agents acting on the renin-angiotensin system use measurement,Mean corpuscular volume,Chronotype measurement,Alkaline phosphatase measurement,Ejection fraction measurement,Adolescent idiopathic scoliosis,Cerebrospinal fluid clusterin measurement,Insomnia measurement,Attention deficit hyperactivity disorder; Antisocial behaviour measurement; Substance abuse,Response to calcium channel blocker; Cardiovascular event measurement,Bipolar disorder; Unipolar depression,-	NECAB1	CRMA
ENSG00000229081	LINC01165	6.187388897	0.011466254	Normal vs Doxo-treated	HSALNG0142899	integenic	Not conserved	hsa-miR-1304-3p,hsa-miR-4281	NA	STK32C	FGFBP3
ENSG00000230426	LINC01036	6.900035675	0.005228474	Normal vs Doxo-treated	HSALNG0009116	integenic	Q50	hsa-miR-619-5p,hsa-miR-3940-5p,hsa-miR-6802-5p	Asthma exacerbation measurement,Diet measurement,Unipolar depression,Fatty acid measurement; Fasting blood insulin measurement,Mouth morphology measurement,Non-alcoholic steatohepatitis,Protein measurement,5-hiaa measurement,Adolescent idiopathic scoliosis,Response to tenofovir,Corneal endothelial cell measurement,Interleukin 13 measurement,-	PLA2G4A	WDR49
ENSG00000263724	DLGAP1-AS3	6.126571029	0.024774158	Normal vs Doxo-treated	HSALNG0119722	anti_sense	Q75	hsa-miR-619-5p	Igfbp-3 measurement,Lysophosphatidylcholine 20:3 measurement,-	TGIF1	WDR49
ENSG00000237989	LINC01679	5.754459556	0.028051961	Normal vs Doxo-treated	HSALNG0133409	integenic	Not conserved	hsa-miR-6842-5p	Agents acting on the renin-angiotensin system use measurement,Diastolic blood pressure; Systolic blood pressure,Diastolic blood pressure,Phosphatidylcholine 38:2 measurement; Phosphatidylcholine 38:3 measurement,Bmi-adjusted waist circumference,Hair color,Systolic blood pressure,Blood pressure; Cardiovascular disease; Chronic obstructive pulmonary disease,Eye color,Cirrhosis of liver; Non-alcoholic fatty liver disease,High density lipoprotein cholesterol measurement; Metabolic syndrome,-	SIK1	ALG10B
ENSG00000177340	FLJ13224	4.865773614	0.022494495	Normal vs Doxo-treated	NA	NA	NA	NA	NA	DDX11	ENSG00000177340
ENSG00000250320	EDIL3-DT	2.315723773	0.031098387	Normal vs Doxo-treated	HSALNG0043170	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-3178,hsa-miR-4505,hsa-miR-6873-3p	-	VCAN	SVBP
ENSG00000224116	INHBA-AS1	7.510291036	0.001046665	Normal vs Doxo-treated	HSALNG0057482	integenic	Not conserved	hsa-miR-6124	NA	SUGCT	RPS27
ENSG00000260641	TSPAN5-DT	3.969609263	0.032722124	Normal vs Doxo-treated	HSALNG0035964	integenic	Q50	hsa-miR-6090,hsa-miR-6769b-5p,hsa-miR-7704	Alcohol use disorder measurement,-	RAP1GDS1	GVQW3
ENSG00000180525	DIP2C-AS1	3.985629139	0.025254022	Normal vs Doxo-treated	HSALNG0075493	anti_sense,sense	Not conserved	hsa-miR-619-5p	NA	GTPBP4	DAND5
ENSG00000167912	TOX-DT	4.256256497	0.048152399	Normal vs Doxo-treated	HSALNG0065583	anti_sense	Q75	hsa-miR-1237-5p,hsa-miR-4467,hsa-miR-3960,hsa-miR-1199-5p,hsa-miR-6763-5p	-	SDCBP	MEIOC
ENSG00000288961	ENSG00000288961	3.733163112	0.019186348	Normal vs Doxo-treated	HSALNG0116727	integenic	Q50	hsa-miR-619-5p,hsa-miR-1237-5p,hsa-miR-1268b,hsa-miR-4447,hsa-miR-4508,hsa-miR-6816-5p	-	RUNDC3A	BHLHA15
ENSG00000288805	ENSG00000288805	5.759847224	0.028335767	Normal vs Doxo-treated	HSALNG0049146	integenic	Not conserved	NA	Sarcoidosis	GNL1	LINC02363
ENSG00000285847	ENSG00000285847	5.545367123	0.047964439	Normal vs Doxo-treated	HSALNG0009013	anti_sense	Q90	hsa-miR-4505	Systolic blood pressure,-	EDEM3	LRRC75A
ENSG00000274578	ENSG00000274578	7.088766182	0.004870096	Normal vs Doxo-treated	HSALNG0120615	sense	Q90	hsa-miR-4710	NA	CDH2	KCNA4
ENSG00000229915	ENSG00000229915	4.105077279	0.020793382	Normal vs Doxo-treated	HSALNG0023432	anti_sense	Not conserved	NA	NA	PER2	ALG12
ENSG00000205611	LINC01597	5.951583711	0.021561955	Normal vs Doxo-treated	HSALNG0129452	integenic	Not conserved	hsa-miR-4433a-3p	-	DEFB116	LCK
ENSG00000223475	VOPP1-DT	7.228242451	0.002512114	Normal vs Doxo-treated	HSALNG0058196	anti_sense	Q75	NA	Eye colour measurement,-	LANCL2	GABRR3
ENSG00000250548	LINC01303	3.443823114	0.010537355	Normal vs Doxo-treated	HSALNG0101771	anti_sense	Q75	NA	Susceptibility to vaginal yeast infection measurement,Asthma exacerbation measurement,-	TMEM30B	CCR3
ENSG00000272334	ENSG00000272334	6.393392317	0.009026054	Normal vs Doxo-treated	HSALNG0025155	integenic	Not conserved	NA	NA	EPM2AIP1	TRMT12
ENSG00000254710	ENSG00000254710	6.026418141	0.019022301	Normal vs Doxo-treated	HSALNG0087814	integenic	Q75	NA	Response to radiation	GRAMD1B	MRGPRX2
ENSG00000283078	ENSG00000283078	3.720848953	0.0492219	Normal vs Doxo-treated	HSALNG0131475	anti_sense	Not conserved	hsa-miR-6826-3p,hsa-miR-6848-3p	-	LSM14B	POU3F1
ENSG00000236449	ENSG00000236449	5.762759154	0.032196047	Normal vs Doxo-treated	HSALNG0020501	anti_sense	Q75	hsa-miR-642b-5p,hsa-miR-4488,hsa-miR-6873-3p	Mean platelet volume; Platelet component distribution width,Mean platelet volume,Pulse pressure measurement; Systolic blood pressure,Atrial fibrillation,Pulse pressure measurement; Platelet component distribution width; Systolic blood pressure,Protein measurement,Resting heart rate,Agents acting on the renin-angiotensin system use measurement,Response to radiation,Qrs amplitude; Qrs complex,Forced expiratory volume; Response to bronchodilator,-	SCRN3	MORN5
ENSG00000234432	LINC02983	5.104154139	0.000856433	Normal vs Doxo-treated	HSALNG0149872	integenic	Q50	hsa-miR-4733-3p	-	TNRC18	IRS2
ENSG00000287643	ENSG00000287643	6.856130395	0.007198316	Normal vs Doxo-treated	HSALNG0102248	anti_sense	Q50	NA	Colorectal cancer,-	MAP3K9	RGS7BP
ENSG00000287781	ENSG00000287781	5.656606766	0.03690938	Normal vs Doxo-treated	HSALNG0068436	anti_sense	Q50	hsa-miR-23a-5p,hsa-miR-619-5p,hsa-miR-4443,hsa-miR-4710	Adolescent idiopathic scoliosis,Gut microbiome measurement,Bmi-adjusted waist-hip ratio,Sex hormone-binding globulin measurement,Prostate carcinoma,Cancer,Bmi-adjusted waist circumference,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Prostate specific antigen measurement; Prostate carcinoma,Waist-hip ratio,Breast carcinoma; Estrogen-receptor negative breast cancer,Breast carcinoma,Rectum cancer; Polyp of colon; Cancer; Colorectal cancer; Colorectal adenoma; Prostate carcinoma,Colorectal cancer; Prostate specific antigen measurement; Prostate carcinoma,Colorectal cancer,Colorectal cancer; Colon carcinoma,Prostate specific antigen measurement,Methadone dose measurement,Prostate carcinoma; Cancer,Colorectal cancer; Colorectal adenoma; Gut microbiome measurement,Body height,Corneal astigmatism,Ovarian carcinoma,Alcohol use disorder measurement,Skin pigmentation measurement,Protein measurement,Sporadic amyotrophic lateral sclerosis,Pancreatic carcinoma; Cancer,Colorectal cancer; Colorectal adenoma,Response to citalopram; Response to buspirone; Antidepressant-induced side effect; Response to antidepressant,-	LRATD2	FSD2
ENSG00000203446	SUGCT-AS1	6.470010762	0.008654425	Normal vs Doxo-treated	HSALNG0057426	anti_sense	Q90	hsa-miR-6089,hsa-miR-6824-3p	-	MPLKIP	EFCAB6
ENSG00000232774	LINC03033	3.08346037	0.002687433	Normal vs Doxo-treated	HSALNG0101773	sense	Q75	hsa-miR-619-5p,hsa-miR-4505,hsa-miR-7111-3p,hsa-miR-8485	Asthma exacerbation measurement,-	NA	NAP1L1
ENSG00000128254	YWHAH-AS1	4.241003774	0.016597574	Normal vs Doxo-treated	HSALNG0135003	anti_sense	Q75	hsa-miR-764	Lipid measurement,-	PRR14L	CARD9
ENSG00000261618	LINC02605	7.753368057	0.000880342	Normal vs Doxo-treated	HSALNG0150243	integenic	Not conserved	NA	Platelet-to-lymphocyte ratio; Lymphocyte count	ZC2HC1A	COL14A1
ENSG00000224592	MIR3659HG	10.39691261	1.48e-06	Normal vs Doxo-treated	HSALNG0002689	integenic	Not conserved	NA	NA	UTP11	COL4A5
ENSG00000224666	ETV7-AS1	7.451356147	0.001080622	Normal vs Doxo-treated	HSALNG0049748	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-3652,hsa-miR-4674,hsa-miR-6089	Rheumatoid arthritis,Leukocyte count,Mean platelet volume,Eczema; Allergic rhinitis,-	KCTD20	SERPINA5
ENSG00000285684	ENSG00000285684	5.194521748	0.007034829	Normal vs Doxo-treated	HSALNG0098173	integenic	Q75	hsa-miR-671-5p,hsa-miR-6089	Cleft lip,Cleft lip; Oral cleft; Cleft palate,Cleft lip; Cleft palate; Progranulin measurement,Drugs used in diabetes use measurement,Diastolic blood pressure,Fev/fec ratio,Glucose measurement; Hemoglobin a1 measurement,Systolic blood pressure; Mean arterial pressure,Cleft lip; Cleft palate,-	SPRY2	SULT1C3
ENSG00000285700	ENSG00000285700	5.53308151	0.047426173	Normal vs Doxo-treated	HSALNG0108365	integenic	Q90	NA	-	MCTP2	OR2C3
ENSG00000174325	DIRC1	5.734489835	0.005527848	Normal vs Doxo-treated	HSALNG0021019	sense	Not conserved	NA	Uterine fibroid,Household income,Self reported educational attainment,Interleukin-1 beta measurement,White matter microstructure measurement,Pulse pressure measurement,-	COL5A2	H2AC13
ENSG00000249375	CASC11	4.719927195	0.010741848	Normal vs Doxo-treated	HSALNG0068468	anti_sense	Q90	hsa-miR-4707-5p	-	LRATD2	PPTC7
ENSG00000253720	ENSG00000253720	5.545362295	0.047964439	Normal vs Doxo-treated	HSALNG0068607	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-6780a-3p	Rheumatoid arthritis,Post-traumatic stress disorder,-	EFR3A	CRACDL
ENSG00000229951	FOSL2-AS1	3.817294935	0.018034989	Normal vs Doxo-treated	HSALNG0013864	anti_sense	Q75	NA	Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Allergic rhinitis,Hair color,Triglyceride measurement,Hair colour measurement,Leukocyte count,-	TRMT61B	ENTPD4
ENSG00000224382	LINC00703	4.255007656	0.03222706	Normal vs Doxo-treated	HSALNG0075787	integenic	Not conserved	NA	NA	AKR1E2	FKBP1C
ENSG00000226251	LINC02608	3.773513924	0.0492219	Normal vs Doxo-treated	HSALNG0010344	integenic	Q50	hsa-miR-619-5p,hsa-miR-4505,hsa-miR-4707-3p,hsa-miR-6773-5p,hsa-miR-7843-5p	Intelligence,Monocyte count,Hemoglobin measurement; Red blood cell density measurement; Erythrocyte count,Neutrophil percentage of leukocytes; Erythrocyte count,Body height,Granulocyte percentage of myeloid white cells; High density lipoprotein cholesterol measurement; Monocyte percentage of leukocytes,Hypermetropia,Astigmatism,Bmi-adjusted waist-hip ratio,Aspartate aminotransferase measurement,Basophil count; Basophil percentage of leukocytes,Basophil count,Self reported educational attainment,Reticulocyte count,Hair colour measurement,-	PACC1	FLVCR1-DT
ENSG00000289365	ENSG00000289365	3.442253746	0.022494495	Normal vs Doxo-treated	HSALNG0139497	integenic	Q50	NA	NA	NXT2	ZNF830
ENSG00000229425	ENSG00000229425	7.02160241	0.002228643	Normal vs Doxo-treated	HSALNG0132010	integenic	Q50	NA	NA	NRIP1	BRINP2
ENSG00000288009	ENSG00000288009	6.265894706	0.009938251	Normal vs Doxo-treated	HSALNG0051855	anti_sense	Q75	hsa-miR-4463,hsa-miR-6875-3p	Family history of lung cancer; Lung carcinoma,-	SRSF12	GPRASP3
ENSG00000276241	ENSG00000276241	8.918429094	0.001773199	Normal vs Doxo-treated	HSALNG0116009	integenic	Not conserved	NA	Visual perception measurement,C-c motif chemokine 3 measurement	CCL4	RNU4-39P
ENSG00000285820	ENSG00000285820	6.48417853	0.027966582	Normal vs Doxo-treated	HSALNG0074002	anti_sense	Q50	hsa-miR-6089,hsa-miR-6803-5p	Smoking behaviour measurement	TRIM32	E2F3P2
ENSG00000203585	LINC02408	5.765952718	0.037647634	Normal vs Doxo-treated	HSALNG0092105	integenic	Not conserved	NA	NA	DYRK2	LINC02408
ENSG00000286034	ENSG00000286034	6.540442617	1.5e-06	Normal vs Doxo-treated	HSALNG0068528	integenic	Q50	NA	Systolic blood pressure,Vital capacity,Cardiovascular disease,-	MYC	LINC00222
ENSG00000248996	PDLIM7-AS1	7.976509744	0.001315824	Normal vs Doxo-treated	HSALNG0046936	anti_sense	Q50	NA	-	PRR7	OOEP
ENSG00000274492	ENSG00000274492	5.744993702	0.046274661	Normal vs Doxo-treated	HSALNG0103052	integenic	Not conserved	NA	-	EML5	TRIM31
ENSG00000287878	ENSG00000287878	4.27139241	0.015796665	Normal vs Doxo-treated	HSALNG0024042	overlap_antisense,anti_sense	Q50	hsa-miR-1304-5p,hsa-miR-6747-3p	-	CAMK1	ENSG00000204745
ENSG00000289426	ENSG00000289426	8.052369788	6.3e-05	Normal vs Doxo-treated	HSALNG0008532	anti_sense	Q50	NA	Intelligence,-	TEX50	ENSG00000205037
ENSG00000287134	ENSG00000287134	7.011014226	0.003632483	Normal vs Doxo-treated	HSALNG0063533	anti_sense	Q75	NA	Lung carcinoma,Gas trapping measurement; Emphysema imaging measurement,Late-onset alzheimers disease,Emphysema imaging measurement,Nitric oxide exhalation measurement,-	TRMT9B	ENSG00000205037
ENSG00000232892	RGS5-AS1	7.540532682	0.000964513	Normal vs Doxo-treated	HSALNG0008045	anti_sense	Not conserved	NA	Serum alanine aminotransferase measurement,Neutrophil count,Blood lead measurement,-	NUF2	ENSG00000205037
ENSG00000286347	ENSG00000286347	5.542090003	0.041828943	Normal vs Doxo-treated	HSALNG0015723	anti_sense	Not conserved	NA	NA	GKN2	ENSG00000205037
ENSG00000290096	ENSG00000290096	3.703132131	0.043357578	Normal vs Doxo-treated	NA	NA	NA	NA	NA	RCC2	ENSG00000205037
ENSG00000262001	DLGAP1-AS2	2.952370773	0.03222706	Normal vs Doxo-treated	HSALNG0119714	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4481,hsa-miR-4505,hsa-miR-1587,hsa-miR-6089,hsa-miR-7111-5p,hsa-miR-7150	Mean corpuscular volume,Mean reticulocyte volume,Blood urea nitrogen measurement; Serum urea measurement,Fat body mass,Mean reticulocyte volume; Mean corpuscular volume,Lip morphology measurement,Alanine measurement; Amino acid measurement,-	TGIF1	CFAP44
ENSG00000260455	NBAT1	5.853626754	0.022494495	Normal vs Doxo-treated	HSALNG0048542	integenic	Q75	hsa-miR-4267,hsa-miR-4472	Neuroblastoma,Hemoglobin measurement,Hemoglobin measurement; Anilide use measurement,Hematocrit; Hemoglobin measurement; Systolic blood pressure,Neuroblastoma; Red blood cell density measurement; Mean arterial pressure,Diastolic blood pressure; Systolic blood pressure; Hemoglobin measurement; Neuroblastoma; Erythrocyte count,Hematocrit; Red blood cell density measurement,Heart rate,Complement factor h-related protein 5 measurement,Thoracic aortic aneurysm,-	PRL	KRTAP2-2
ENSG00000286695	ENSG00000286695	4.208965358	0.010563903	Normal vs Doxo-treated	HSALNG0030651	anti_sense	Q75	NA	Varicose veins	SLC7A14	GOLGA6B
ENSG00000257642	C12orf75-AS1	5.954378967	0.024774158	Normal vs Doxo-treated	HSALNG0093697	anti_sense	Not conserved	NA	-	APPL2	VPS16
ENSG00000259062	ACTN1-DT	3.980882219	0.021811899	Normal vs Doxo-treated	HSALNG0102131	anti_sense	Q75	hsa-miR-4726-3p	Mean platelet volume; Platelet count,Reticulocyte count,-	EXD2	IGSF23
ENSG00000257953	ENSG00000257953	5.522128436	0.000684444	Normal vs Doxo-treated	HSALNG0091670	anti_sense	Q75	hsa-miR-4253,hsa-miR-3667-3p	Adolescent idiopathic scoliosis,-	TSFM	BTBD10P2
