"Ensembl_ID" "Gene_symbol" "Biotype" "ctrl_1" "ctrl_2" "Doxo1" "Doxo2"
"ENSG00000225295" "MTND4P4" NA 0 0 0 0
"ENSG00000225297" "ENSG00000225297" NA 0 0 0.024152478 0
"ENSG00000225298" "LINC00113" "lncRNA" 0 0 0 0
"ENSG00000225299" "ENSG00000225299" "lncRNA" 0 0 0 0
"ENSG00000225300" "ENSG00000225300" "lncRNA" 0 0 0 0
"ENSG00000225303" "ENSG00000225303" "lncRNA" 0 0 0.024152478 0
"ENSG00000225304" "ENSG00000225304" NA 0 0 0 0
"ENSG00000225308" "ASS1P11" NA 0.026595088 0.052445762 0.024152478 0
"ENSG00000225310" "DNAJC19P4" NA 0 0 0 0
"ENSG00000225311" "ENSG00000225311" "lncRNA" 0 0 0.024152478 0
"ENSG00000225313" "ENSG00000225313" "lncRNA" 0.053190176 0 0.024152478 0.069469358
"ENSG00000225314" "CDCA3P1" NA 0 0 0 0
"ENSG00000225315" "ENSG00000225315" "lncRNA" 0.026595088 0.026222881 0.096609912 0.138938717
"ENSG00000225316" "LINC00350" "lncRNA" 0 0 0.024152478 0
"ENSG00000225321" "LINC01427" "lncRNA" 0 0 0 0.023156453
"ENSG00000225323" "HBAP1" NA 0 0 0 0
"ENSG00000225325" "ENSG00000225325" "lncRNA" 0 0 0 0
"ENSG00000225326" "USP9YP19" NA 0 0 0 0
"ENSG00000225327" "USP17L3" "Protein_Coding" 0 0 0 0
"ENSG00000225328" "LINC01594" "lncRNA" 0 0 0.072457434 0
"ENSG00000225329" "LHFPL3-AS2" "lncRNA" 0.13297544 0.262228808 0.048304956 0.856788753
"ENSG00000225330" "ENSG00000225330" "lncRNA" 0 0 0 0
"ENSG00000225331" "LINC01678" "lncRNA" 0 0 0 0
"ENSG00000225333" "ENSG00000225333" NA 0.026595088 0.078668643 0.024152478 0
"ENSG00000225334" "LINC02813" "lncRNA" 0 0.104891523 0 0
"ENSG00000225335" "ENSG00000225335" "lncRNA" 0.718067374 0.760463544 2.801687446 2.477740447
"ENSG00000225336" "HMGB3P1" NA 0 0 0 0
"ENSG00000225337" "ENSG00000225337" "lncRNA" 0 0 0 0
"ENSG00000225338" "RPL23AP18" NA 0.026595088 0.026222881 0 0.023156453
"ENSG00000225339" "ENSG00000225339" "lncRNA" 0.984018253 5.323244809 11.83471421 25.81944484
"ENSG00000225341" "ENSG00000225341" "lncRNA" 0 0 0 0
"ENSG00000225342" "LRRK2-DT" "lncRNA" 0.079785264 0.052445762 0.096609912 0.138938717
"ENSG00000225343" "RPL21P66" NA 0 0 0 0
"ENSG00000225344" "ENSG00000225344" NA 0 0 0 0
"ENSG00000225345" "SNX18P3" NA 0.026595088 0 0 0.046312906
"ENSG00000225347" "SLC25A5P8" NA 0 0.026222881 0.024152478 0.069469358
"ENSG00000225349" "ANKRD49P2" NA 0 0 0 0
"ENSG00000225350" "FREM2-AS1" "lncRNA" 0 0 0 0
"ENSG00000225352" "RPL31P53" NA 0 0 0 0
"ENSG00000225354" "RPL7AP52" NA 0 0 0 0
"ENSG00000225355" "ARL6IP1P2" NA 0.239355791 0.131114404 0.313982214 0.741006489
"ENSG00000225356" "ENSG00000225356" NA 0 0 0 0
"ENSG00000225357" "RPF2P1" NA 0.053190176 0.131114404 0.169067346 0.138938717
"ENSG00000225358" "MIPEPP1" NA 0 0.052445762 0.024152478 0.023156453
"ENSG00000225359" "ENSG00000225359" "lncRNA" 0 0 0 0
"ENSG00000225360" "ENSG00000225360" NA 0 0 0 0
"ENSG00000225361" "PPP1R26-AS1" "lncRNA" 1.595705274 0.996469472 2.342790364 0.648380678
"ENSG00000225362" "CT62" "lncRNA" 0.026595088 0 0.338134692 1.690421053
"ENSG00000225364" "ATP6V0E1P1" NA 0 0 0 0
"ENSG00000225365" "ENSG00000225365" "lncRNA" 0 0 0 0
"ENSG00000225366" "TDGF1P3" "Protein_Coding" 0 0 0 0
"ENSG00000225369" "CAPZA1P2" NA 0 0 0 0
"ENSG00000225370" "ENSG00000225370" NA 0 0 0 0
"ENSG00000225371" "CICP8" NA 0 0 0 0
"ENSG00000225376" "TMEM246-AS1" "lncRNA" 0 0.026222881 0 0
"ENSG00000225377" "NRSN2-AS1" "lncRNA" 6.888127768 4.510335504 9.008874287 7.965819754
"ENSG00000225378" "ENSG00000225378" "lncRNA" 0 0 0 0
"ENSG00000225380" "IGKV1OR9-2" NA 0 0 0 0
"ENSG00000225381" "RPS5P7" NA 0 0 0.048304956 0
"ENSG00000225383" "SFTA1P" "lncRNA" 0.159570527 1.494704208 0.313982214 0.972571017
"ENSG00000225384" "ENSG00000225384" NA 0 0 0 0
"ENSG00000225385" "ENSG00000225385" NA 0 0 0.024152478 0.023156453
"ENSG00000225386" "LRRC3B-AS1" "lncRNA" 0 0 0 0
"ENSG00000225387" "ENSG00000225387" "lncRNA" 0 0 0 0
"ENSG00000225391" "NHEG1" "lncRNA" 0 0 0 0
"ENSG00000225392" "MRPL36P1" NA 0 0 0.024152478 0.023156453
"ENSG00000225393" "ENSG00000225393" "lncRNA" 0 0 0 0
"ENSG00000225394" "ENSG00000225394" NA 0 0 0 0
"ENSG00000225396" "FAM236D" "Protein_Coding" 0 0 0 0
"ENSG00000225397" "ENSG00000225397" NA 0 0 0 0
"ENSG00000225398" "PGM5P4" NA 0 0 0.024152478 0.046312906
"ENSG00000225399" "ENSG00000225399" "lncRNA" 0.345736143 0.078668643 0.313982214 0.046312906
"ENSG00000225400" "RAB28P5" NA 0 0 0 0
"ENSG00000225401" "TGIF2P1" NA 0 0 0 0.023156453
"ENSG00000225402" "ENSG00000225402" NA 0.478711582 0.655572021 0.434744604 0.717850036
"ENSG00000225404" "RPL26P34" NA 0 0 0 0.023156453
"ENSG00000225405" "RPS15AP17" NA 1.968036505 2.858294011 1.328386289 1.759890411
"ENSG00000225406" "ELF2P4" NA 0 0 0 0.023156453
"ENSG00000225407" "ENSG00000225407" "lncRNA" 0.053190176 0.183560166 0.072457434 0.625224225
"ENSG00000225408" "ENSG00000225408" "lncRNA" 0.026595088 0 0.048304956 0
"ENSG00000225411" "ENSG00000225411" "lncRNA" 0 0 0.024152478 0
"ENSG00000225413" "LINC02557" "lncRNA" 0 0 0 0
"ENSG00000225415" "ACKR4P1" NA 0 0 0 0
"ENSG00000225416" "RPL36AP28" NA 0 0 0 0
"ENSG00000225417" "ENSG00000225417" "lncRNA" 0 0 0 0
"ENSG00000225418" "AKR1C5P" NA 0.026595088 0 0 0
"ENSG00000225419" "RPL21P3" NA 0.053190176 0.026222881 0 0.023156453
"ENSG00000225420" "ENSG00000225420" "lncRNA" 0.026595088 0.078668643 0.507202038 0.162095169
"ENSG00000225421" "ENSG00000225421" "lncRNA" 0 0 0.072457434 0
"ENSG00000225422" "RBMS1P1" NA 0.558496846 0.708017783 0.36228717 0.324190339
"ENSG00000225423" "TNPO1P1" NA 0.106380352 0.052445762 0.048304956 0.162095169
"ENSG00000225424" "ENSG00000225424" "lncRNA" 0 0 0 0
"ENSG00000225427" "LINC00331" "lncRNA" 0 0 0 0
"ENSG00000225428" "NDUFB4P7" NA 0 0 0 0
"ENSG00000225431" "LINC01671" "lncRNA" 0 0 0 0
"ENSG00000225433" "MTND1P12" NA 0 0 0 0
"ENSG00000225434" "LINC01504" "lncRNA" 0.718067374 0.026222881 0.869489207 0.069469358
"ENSG00000225437" "PACRG-AS2" "lncRNA" 0 0 0 0
"ENSG00000225438" "KRT41P" NA 0 0 0 0
"ENSG00000225439" "BOLA3-DT" "lncRNA" 6.622176889 5.97881683 1.811435849 0.903101658
"ENSG00000225442" "MPRIP-AS1" "lncRNA" 0 0 0 0
"ENSG00000225443" "RPL36AP27" NA 0 0 0 0
"ENSG00000225444" "LINC01867" "lncRNA" 0 0 0.024152478 0
"ENSG00000225446" "LINC01763" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000225447" "RPS15AP10" NA 0.053190176 0.104891523 0.096609912 0.069469358
"ENSG00000225448" "ENSG00000225448" NA 0 0 0 0
"ENSG00000225449" "RAB6C-AS1" NA 0 0 0 0
"ENSG00000225450" "ENSG00000225450" "lncRNA" 0.13297544 0.078668643 0.410592126 0.185251622
"ENSG00000225451" "ENSG00000225451" NA 0 0 0 0
"ENSG00000225455" "TPI1P4" NA 0 0 0 0
"ENSG00000225457" "ENSG00000225457" "lncRNA" 0 0 0.048304956 0.023156453
"ENSG00000225458" "ENSG00000225458" "lncRNA" 0 0 0.024152478 0
"ENSG00000225460" "ENSG00000225460" NA 0 0 0 0
"ENSG00000225462" "FDPSP1" NA 0.053190176 0.104891523 0.096609912 0.069469358
"ENSG00000225463" "ZNF70P1" NA 0 0 0 0
"ENSG00000225465" "RFPL1S" "lncRNA" 1.037208428 1.048915233 1.666520981 2.315645277
"ENSG00000225466" "OFD1P10Y" NA 0 0 0 0
"ENSG00000225469" "ENSG00000225469" NA 0 0 0 0
"ENSG00000225470" "JPX" "lncRNA" 18.53677627 13.1376633 12.55928855 4.42288248
"ENSG00000225471" "TPT1P15" NA 0 0 0 0
"ENSG00000225472" "NFIB-AS1" "lncRNA" 0.718067374 0.026222881 0.193219824 0.023156453
"ENSG00000225473" "ATP13A4-AS1" "lncRNA" 0 0 0.048304956 0
"ENSG00000225475" "ENSG00000225475" NA 0 0 0 0.023156453
"ENSG00000225476" "MTCO3P5" NA 0 0 0 0
"ENSG00000225477" "ENSG00000225477" NA 0 0 0 0
"ENSG00000225478" "ENSG00000225478" NA 0 0 0 0
"ENSG00000225479" "PLCB1-IT1" "lncRNA" 0 0 0 0
"ENSG00000225480" "ENSG00000225480" NA 0 0 0 0
"ENSG00000225482" "RPS6P14" NA 0 0 0 0
"ENSG00000225483" "RPL22P4" NA 0 0 0.024152478 0
"ENSG00000225484" "NUTM2B-AS1" "lncRNA" 9.627421823 7.945532893 10.60293783 7.410064888
"ENSG00000225486" "ENSG00000225486" NA 0 0.157337285 0.072457434 0.046312906
"ENSG00000225487" "RPL35AP7" NA 0 0.026222881 0 0
"ENSG00000225488" "ENSG00000225488" "lncRNA" 0 0 0 0
"ENSG00000225489" "ENSG00000225489" "lncRNA" 0.026595088 0.052445762 0.048304956 0.092625811
"ENSG00000225491" "UBE2Q2P4Y" NA 0 0 0 0
"ENSG00000225492" "GBP1P1" NA 0 0 0.024152478 0.023156453
"ENSG00000225493" "LINC01107" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000225496" "RTRAFP1" NA 0.13297544 0.157337285 0.24152478 0.208408075
"ENSG00000225497" "KCNMA1-AS2" "lncRNA" 0 0 0.024152478 0
"ENSG00000225498" "ENSG00000225498" "lncRNA" 0.026595088 0 0 0
"ENSG00000225499" "RPL15P4" NA 0 0 0 0
"ENSG00000225501" "SNRPFP3" NA 0 0 0 0
"ENSG00000225502" "GAPDHP16" NA 0 0 0 0
"ENSG00000225505" "ENSG00000225505" NA 0 0 0.024152478 0
"ENSG00000225506" "CYP4A22-AS1" "lncRNA" 0.186165615 0.078668643 0.072457434 0.023156453
"ENSG00000225507" "ENSG00000225507" NA 0 0 0 0
"ENSG00000225508" "SSXP5" NA 0 0 0 0
"ENSG00000225509" "AIFM1P1" NA 0 0 0.072457434 0.463129055
"ENSG00000225510" "PCDH8P1" NA 0 0 0 0
"ENSG00000225511" "LINC00475" NA 0 0 0 0
"ENSG00000225513" "ENSG00000225513" NA 0 0.052445762 0.048304956 0
"ENSG00000225514" "MTND1P34" NA 0 0 0 0
"ENSG00000225516" "FAM197Y5" NA 0 0 0 0
"ENSG00000225518" "LINC01703" "lncRNA" 0.63828211 0.262228808 0.579659472 0.509441961
"ENSG00000225519" "ENSG00000225519" "lncRNA" 0 0 0 0
"ENSG00000225521" "SNED1-AS1" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000225522" "ENSG00000225522" NA 0 0 0 0
"ENSG00000225523" "IGKV6D-21" NA 0 0 0 0
"ENSG00000225526" "MKRN2OS" "Protein_Coding" 0 0 0.096609912 0.092625811
"ENSG00000225527" "ENSG00000225527" "lncRNA" 0.106380352 0.026222881 0.12076239 0
"ENSG00000225528" "ENSG00000225528" "Protein_Coding" 0.265950879 0.734240663 1.038556553 1.25044845
"ENSG00000225530" "SP3P" NA 0 0.026222881 0.072457434 0.023156453
"ENSG00000225531" "ENSG00000225531" NA 0.053190176 0.131114404 0.024152478 0.046312906
"ENSG00000225532" "ENSG00000225532" "lncRNA" 0 0 0 0
"ENSG00000225533" "PAWRP1" NA 0 0 0.024152478 0
"ENSG00000225535" "LINC01393" "lncRNA" 0 0.078668643 0.048304956 0.115782264
"ENSG00000225536" "STIP1P3" NA 0.265950879 0.550680498 0.289829736 0.347346792
"ENSG00000225537" "ENSG00000225537" "lncRNA" 0 0 0.024152478 0
"ENSG00000225538" "OR5BE1P" NA 0 0 0 0
"ENSG00000225539" "LINC01821" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000225542" "ZNF385D-AS1" "lncRNA" 0 0 0 0
"ENSG00000225544" "ENSG00000225544" NA 0.026595088 0.026222881 0.024152478 0
"ENSG00000225545" "ENSG00000225545" "lncRNA" 0 0 0 0
"ENSG00000225546" "LINC02476" "lncRNA" 0 0 0 0.069469358
"ENSG00000225548" "LINC01980" "lncRNA" 0 0 0.072457434 0
"ENSG00000225549" "SELENOKP3" NA 0 0 0.169067346 0.046312906
"ENSG00000225551" "ENSG00000225551" NA 0 0 0 0
"ENSG00000225552" "NAALADL2-AS1" "lncRNA" 0 0 0 0
"ENSG00000225555" "ENSG00000225555" "lncRNA" 0.319141055 0.104891523 0.36228717 0.393659697
"ENSG00000225556" "C2CD4D" "Protein_Coding" 0.053190176 0.026222881 0.193219824 0.926258111
"ENSG00000225557" "MTCO3P20" NA 0 0 0 0
"ENSG00000225558" "UBE2D3P2" NA 0.186165615 0.104891523 0.12076239 0.277877433
"ENSG00000225559" "ENSG00000225559" "lncRNA" 0 0 0 0
"ENSG00000225560" "FAM197Y8" NA 0 0 0 0
"ENSG00000225561" "LINC01710" "lncRNA" 0 0 0.024152478 0
"ENSG00000225563" "ENSG00000225563" "lncRNA" 0 0 0.048304956 0.046312906
"ENSG00000225564" "LINC01492" "lncRNA" 0 0.026222881 0 0
"ENSG00000225568" "ENSG00000225568" NA 0 0.026222881 0.024152478 0
"ENSG00000225569" "CCT4P2" NA 0 0 0.024152478 0
"ENSG00000225570" "ENSG00000225570" "lncRNA" 0 0 0 0
"ENSG00000225572" "DOCK4-AS1" "lncRNA" 0 0 0.096609912 0.023156453
"ENSG00000225573" "RPL35P5" NA 1.01061334 1.468481327 0.990251597 1.25044845
"ENSG00000225574" "DRAXINP1" NA 0 0 0.024152478 0
"ENSG00000225578" "NCBP2-AS1" "lncRNA" 0.079785264 0.209783047 0.193219824 0.393659697
"ENSG00000225579" "EDNRB-AS1" "lncRNA" 0 0 0.048304956 0.023156453
"ENSG00000225580" "PA2G4P5" NA 0.159570527 0.288451689 0.434744604 0.509441961
"ENSG00000225581" "TRIM53AP" NA 0 0 0 0.023156453
"ENSG00000225582" "ENSG00000225582" "lncRNA" 0 0 0 0
"ENSG00000225583" "ENSG00000225583" NA 0 0 0 0
"ENSG00000225585" "IPPKP1" NA 0 0 0.024152478 0
"ENSG00000225588" "ENSG00000225588" "lncRNA" 0 0 0 0
"ENSG00000225591" "ENSG00000225591" NA 0.531901758 0.524457617 0.36228717 0.41681615
"ENSG00000225594" "ENSG00000225594" NA 0 0 0 0
"ENSG00000225595" "LINC01623" "lncRNA" 0 0 0.048304956 0.023156453
"ENSG00000225598" "ENSG00000225598" "lncRNA" 0 0 0.072457434 0.185251622
"ENSG00000225602" "MTOR-AS1" "lncRNA" 0 0 0.048304956 0.023156453
"ENSG00000225603" "ENSG00000225603" NA 0.106380352 0.262228808 0.048304956 0.069469358
"ENSG00000225605" "ENSG00000225605" "lncRNA" 0 0 0.024152478 0.046312906
"ENSG00000225606" "ENSG00000225606" "lncRNA" 0 0 0.048304956 0
"ENSG00000225609" "CDY20P" NA 0 0 0 0
"ENSG00000225610" "ENSG00000225610" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000225611" "CCDC13-AS2" "lncRNA" 0.13297544 0.078668643 0.024152478 0.092625811
"ENSG00000225612" "ENSG00000225612" "lncRNA" 0 0 0 0
"ENSG00000225613" "LINCMD1" "lncRNA" 0 0 0 0
"ENSG00000225614" "ZNF469" "Protein_Coding" 24.89300228 68.65150202 11.88301917 18.24728479
"ENSG00000225615" "RBMY2UP" NA 0 0 0 0
"ENSG00000225616" "ENSG00000225616" NA 0.159570527 0.104891523 0.024152478 0.069469358
"ENSG00000225619" "MYT1L-AS1" "lncRNA" 0 0 0 0
"ENSG00000225620" "ENSG00000225620" "lncRNA" 0 0 0 0
"ENSG00000225622" "PPIAP17" NA 0 0 0 0
"ENSG00000225623" "AGBL4-IT1" "lncRNA" 0 0 0 0
"ENSG00000225624" "TBL1YP1" NA 0 0 0 0
"ENSG00000225625" "ENSG00000225625" NA 0 0 0 0
"ENSG00000225626" "CFAP95-DT" "lncRNA" 0 0 0.048304956 0
"ENSG00000225630" "MTND2P28" NA 29.75990337 14.18657853 23.04146399 15.42219755
"ENSG00000225632" "ENSG00000225632" "lncRNA" 0 0 0 0
"ENSG00000225636" "HNRNPA3P15" NA 0 0 0.024152478 0
"ENSG00000225637" "ENSG00000225637" "lncRNA" 0 0 0.024152478 0
"ENSG00000225638" "PABPC1P12" NA 0 0 0 0
"ENSG00000225639" "PGAM1P2" NA 0.053190176 0 0.024152478 0.138938717
"ENSG00000225640" "LINC01729" "lncRNA" 0 0 0 0
"ENSG00000225642" "SNRPEP5" NA 0 0 0 0
"ENSG00000225643" "ENSG00000225643" "lncRNA" 0.053190176 0.026222881 0.072457434 0
"ENSG00000225644" "RPL35AP4" NA 0 0 0.024152478 0.023156453
"ENSG00000225647" "ENSG00000225647" "lncRNA" 0 0 0 0.046312906
"ENSG00000225648" "SBDSP1" NA 0 0 0 0
"ENSG00000225649" "ENSG00000225649" "lncRNA" 0.186165615 0.078668643 0.289829736 0.208408075
"ENSG00000225650" "EIF2S2P5" NA 0 0.078668643 0.144914868 0.046312906
"ENSG00000225652" "KCNMA1-AS3" "lncRNA" 0 0 0 0
"ENSG00000225653" "RNF19BPY" NA 0 0 0 0
"ENSG00000225655" "ENSG00000225655" "lncRNA" 0.026595088 0.026222881 0.048304956 0.463129055
"ENSG00000225656" "ENSG00000225656" "lncRNA" 0 0 0 0
"ENSG00000225657" "LINC01716" "lncRNA" 0 0 0.024152478 0
"ENSG00000225658" "TAF13P2" NA 0 0 0 0
"ENSG00000225660" "ENSG00000225660" NA 0 0 0 0
"ENSG00000225661" "RPL14P5" NA 0 0.026222881 0 0
"ENSG00000225662" "ENSG00000225662" NA 0 0 0 0
"ENSG00000225663" "MCRIP1" "Protein_Coding" 55.92946987 102.2430124 48.11173614 54.83448017
"ENSG00000225664" "YWHAZP8" NA 0 0 0 0
"ENSG00000225665" "SAR1AP3" NA 0 0.026222881 0.072457434 0.023156453
"ENSG00000225669" "RPL23AP27" NA 0 0 0 0
"ENSG00000225670" "CADM3-AS1" "lncRNA" 0.159570527 0.026222881 0.12076239 0.092625811
"ENSG00000225671" "FCF1P6" NA 0.026595088 0.131114404 0.072457434 0
"ENSG00000225672" "CCNT2P1" NA 0 0 0 0
"ENSG00000225673" "ENSG00000225673" NA 0 0 0 0
"ENSG00000225674" "IPO7P2" NA 0.877637901 0.891577948 0.966099119 0.787319394
"ENSG00000225675" "LRP8-DT" "lncRNA" 0 0 0 0
"ENSG00000225676" "ENSG00000225676" "lncRNA" 0.026595088 0.078668643 0.072457434 0.254720981
"ENSG00000225678" "ENSG00000225678" NA 0 0 0 0.046312906
"ENSG00000225680" "ENSG00000225680" "lncRNA" 0 0 0 0
"ENSG00000225681" "ENSG00000225681" NA 0 0 0 0
"ENSG00000225683" "PACRG-AS3" "lncRNA" 0 0 0 0.046312906
"ENSG00000225684" "FAM225B" "lncRNA" 0 0.131114404 0.072457434 0.185251622
"ENSG00000225685" "TSPY5P" NA 0 0 0 0
"ENSG00000225689" "ENSG00000225689" "lncRNA" 0.026595088 0 0.048304956 0
"ENSG00000225690" "TREML5P" NA 0 0 0 0
"ENSG00000225693" "LAGE3P1" NA 0.106380352 0 0.048304956 0.023156453
"ENSG00000225695" "HNRNPA1P35" NA 0.186165615 0.131114404 0.12076239 0.162095169
"ENSG00000225697" "SLC26A6" "Protein_Coding" 42.63192592 18.01511913 33.30626713 32.25693871
"ENSG00000225698" "IGHV3-72" NA 0 0 0 0
"ENSG00000225701" "EIF4A1P13" NA 0 0 0 0
"ENSG00000225703" "ENSG00000225703" "lncRNA" 0 0 0 0.023156453
"ENSG00000225705" "ENSG00000225705" NA 0 0 0 0
"ENSG00000225706" "PTPRD-AS1" "lncRNA" 0.079785264 0.026222881 0.072457434 0.092625811
"ENSG00000225708" "ENSG00000225708" "lncRNA" 0 0 0 0
"ENSG00000225710" "PDE4DIPP8" NA 0 0 0 0
"ENSG00000225711" "ENSG00000225711" NA 0 0 0 0
"ENSG00000225712" "ATP5MC2P1" NA 0.186165615 0.078668643 0.024152478 0.046312906
"ENSG00000225713" "RPL30P1" NA 0 0 0.024152478 0
"ENSG00000225715" "PSMA1P1" NA 0.159570527 0.131114404 0.169067346 0.162095169
"ENSG00000225716" "ELOCP13" NA 0 0 0 0
"ENSG00000225718" "ENSG00000225718" "lncRNA" 0 0 0 0
"ENSG00000225719" "NMNAT1P2" NA 0 0 0 0
"ENSG00000225720" "ENSG00000225720" NA 0 0 0 0
"ENSG00000225721" "ENSG00000225721" "lncRNA" 0.053190176 0.052445762 0.169067346 0.463129055
"ENSG00000225722" "RPL24P9" NA 0 0 0 0
"ENSG00000225723" "MTND6P15" NA 0 0 0 0
"ENSG00000225724" "ASH2LP3" NA 0 0 0.12076239 0.138938717
"ENSG00000225725" "FAM66E" "lncRNA" 0.079785264 0.026222881 0.024152478 0
"ENSG00000225726" "ENSG00000225726" NA 0.026595088 0 0 0
"ENSG00000225727" "ENSG00000225727" NA 0 0 0.072457434 0
"ENSG00000225728" "TMEM230P1" NA 0 0 0 0
"ENSG00000225730" "ADGRF5-AS1" "lncRNA" 0 0 0.048304956 0
"ENSG00000225731" "PDE9A-AS1" "lncRNA" 0 0 0.024152478 0.046312906
"ENSG00000225733" "FGD5-AS1" "lncRNA" 178.9583465 178.236921 106.8747151 60.13730786
"ENSG00000225735" "NEK4P1" NA 0 0 0 0
"ENSG00000225738" "NRG3-AS1" "lncRNA" 0 0 0 0
"ENSG00000225739" "NPM1P18" NA 0.026595088 0.104891523 0.096609912 0.046312906
"ENSG00000225740" "ELOCP6" NA 0 0 0 0
"ENSG00000225741" "ENSG00000225741" NA 0 0 0 0
"ENSG00000225742" "LINC02036" "lncRNA" 0 0 0 0.023156453
"ENSG00000225744" "ENSG00000225744" "lncRNA" 0 0 0 0
"ENSG00000225746" "MEG8" "lncRNA" 0.691472286 8.391321867 1.183471421 8.892077865
"ENSG00000225750" "ENSG00000225750" "lncRNA" 0 0 0 0
"ENSG00000225751" "ENSG00000225751" "lncRNA" 0 0 0 0
"ENSG00000225752" "ENSG00000225752" "lncRNA" 0 0 0 0
"ENSG00000225755" "ENSG00000225755" NA 0 0 0 0
"ENSG00000225756" "DBH-AS1" "lncRNA" 0.292545967 0.760463544 0.36228717 1.343074261
"ENSG00000225758" "RPS17P17" NA 0 0 0 0
"ENSG00000225759" "LINC00489" "lncRNA" 0 0 0 0
"ENSG00000225760" "LINC00431" NA 0 0 0 0
"ENSG00000225761" "ENSG00000225761" "lncRNA" 0.026595088 0.026222881 0.024152478 0
"ENSG00000225762" "LINC01389" "lncRNA" 0.026595088 0.026222881 0.193219824 0.231564528
"ENSG00000225764" "P3H2-AS1" "lncRNA" 0 0 0.144914868 0.069469358
"ENSG00000225765" "LINC01831" "lncRNA" 0 0 0 0
"ENSG00000225766" "DHRS4L1" NA 0 0 0 0
"ENSG00000225767" "FAF1-AS1" "lncRNA" 0 0 0 0
"ENSG00000225768" "LINC02620" "lncRNA" 0 0 0 0
"ENSG00000225769" "CROCCP1" NA 0.026595088 0 0.048304956 0.023156453
"ENSG00000225770" "RPS29P3" NA 0 0 0 0
"ENSG00000225774" "SIRPAP1" NA 0.877637901 0.445788974 2.294485408 2.060924297
"ENSG00000225775" "ENSG00000225775" "lncRNA" 0 0 0 0
"ENSG00000225777" "DDX39AP1" NA 0 0 0 0
"ENSG00000225778" "PROSER2-AS1" "lncRNA" 0.106380352 0.026222881 0.410592126 0.393659697
"ENSG00000225779" "ENSG00000225779" NA 0 0.026222881 0.024152478 0
"ENSG00000225781" "OR6V1" "Protein_Coding" 0 0 0 0
"ENSG00000225783" "MIAT" "lncRNA" 1.595705274 0.209783047 4.081768779 0.602067772
"ENSG00000225785" "ENSG00000225785" "lncRNA" 0 0 0 0
"ENSG00000225787" "LSM3P3" NA 0 0.026222881 0 0
"ENSG00000225790" "ENSG00000225790" "lncRNA" 0.079785264 0.052445762 0.193219824 0.069469358
"ENSG00000225791" "TRAM2-AS1" "lncRNA" 8.64340357 9.781134551 11.9554766 31.53908868
"ENSG00000225792" "SNX10-AS1" "lncRNA" 0 0 0 0.046312906
"ENSG00000225793" "TMEM30A-DT" "lncRNA" 0.664877198 0.891577948 2.415247798 2.385114636
"ENSG00000225794" "ENSG00000225794" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000225795" "ENSG00000225795" NA 0 0 0 0
"ENSG00000225796" "MTND4P23" NA 0 0 0 0
"ENSG00000225797" "UBDP1" NA 0 0 0 0
"ENSG00000225798" "ENSG00000225798" "lncRNA" 0 0 0.072457434 0
"ENSG00000225801" "RABEPKP1" NA 0 0 0 0
"ENSG00000225802" "WARS1P1" NA 0 0 0 0
"ENSG00000225803" "MRPS11P1" NA 0 0 0 0
"ENSG00000225805" "DEFB131B" "Protein_Coding" 0 0 0 0.046312906
"ENSG00000225806" "ENSG00000225806" "lncRNA" 0.239355791 0.236005928 0.313982214 0.046312906
"ENSG00000225807" "ENSG00000225807" "lncRNA" 0.026595088 0 0 0.023156453
"ENSG00000225808" "DNAJC19P5" NA 0.265950879 0 0.096609912 0.069469358
"ENSG00000225809" "RBMY2KP" NA 0 0 0 0
"ENSG00000225811" "ENSG00000225811" "lncRNA" 0 0 0 0
"ENSG00000225813" "ENSG00000225813" NA 0 0 0 0
"ENSG00000225814" "GRPEL2P2" NA 0 0 0.072457434 0.023156453
"ENSG00000225815" "ENSG00000225815" "lncRNA" 0 0 0.024152478 0
"ENSG00000225816" "GTF3AP5" NA 0 0.026222881 0 0
"ENSG00000225818" "ENSG00000225818" "lncRNA" 0 0 0 0
"ENSG00000225819" "ENSG00000225819" "lncRNA" 0 0 0 0
"ENSG00000225822" "UBXN7-AS1" "lncRNA" 0.026595088 0 0.048304956 0.115782264
"ENSG00000225823" "RPL7P45" NA 0 0 0.048304956 0.023156453
"ENSG00000225825" "IGHD6-25" NA 0 0 0 0
"ENSG00000225826" "LINC00626" "lncRNA" 0 0 0.024152478 0
"ENSG00000225827" "SFTPA3P" NA 0 0 0 0
"ENSG00000225828" "FAM229A" "Protein_Coding" 8.723188834 2.255167752 10.48217544 4.515508291
"ENSG00000225830" "ERCC6" "Protein_Coding" 163.1342692 175.6408558 55.38163201 42.83943763
"ENSG00000225831" "RPS18P1" NA 0 0 0 0
"ENSG00000225832" "RPL36AP25" NA 0 0 0.024152478 0
"ENSG00000225833" "ACE2-DT" "lncRNA" 0 0 0 0.023156453
"ENSG00000225836" "ENSG00000225836" "lncRNA" 0 0 0.024152478 0
"ENSG00000225839" "TRMT2B-AS1" "lncRNA" 0 0 0 0
"ENSG00000225840" "ENSG00000225840" NA 0 0 0 0
